# time, time_amplitude
6.090999999999999659e+01,3.961320948183692423e-04
6.092000000000000171e+01,3.937488771752193132e-04
6.092999999999999972e+01,3.921102834402633236e-04
6.093999999999999773e+01,3.940024990180992083e-04
6.095000000000000284e+01,3.946560404569291044e-04
6.096000000000000085e+01,3.934578544775908402e-04
6.096999999999999886e+01,3.941969359907122688e-04
6.097999999999999687e+01,3.945854207184206906e-04
6.099000000000000199e+01,3.922064681987016835e-04
6.100000000000000000e+01,3.908882239955286026e-04
6.100999999999999801e+01,3.928525981206118620e-04
6.102000000000000313e+01,3.965811219412924212e-04
6.103000000000000114e+01,4.014183371943493310e-04
6.103999999999999915e+01,4.064682804680876094e-04
6.104999999999999716e+01,4.097767486674724056e-04
6.106000000000000227e+01,4.109884866359214900e-04
6.107000000000000028e+01,4.116818743868105195e-04
6.107999999999999829e+01,4.126950844771092594e-04
6.109000000000000341e+01,4.121141077142934225e-04
6.110000000000000142e+01,4.084340646040679717e-04
6.110999999999999943e+01,4.043785846214133423e-04
6.111999999999999744e+01,4.024996268621922101e-04
6.113000000000000256e+01,4.010440865208623378e-04
6.114000000000000057e+01,3.987796389657905275e-04
6.114999999999999858e+01,3.969901644155975160e-04
6.115999999999999659e+01,3.954830433895031665e-04
6.117000000000000171e+01,3.940257568668344471e-04
6.117999999999999972e+01,3.943828455156120393e-04
6.118999999999999773e+01,3.958846633054247392e-04
6.120000000000000284e+01,3.959036878515759575e-04
6.121000000000000085e+01,3.951763367143875587e-04
6.121999999999999886e+01,3.949862481661271362e-04
6.122999999999999687e+01,3.943522998832706085e-04
6.124000000000000199e+01,3.944523531528186175e-04
6.125000000000000000e+01,3.967048818134034948e-04
6.125999999999999801e+01,3.986307415330995964e-04
6.127000000000000313e+01,3.991749159929206437e-04
6.128000000000000114e+01,4.001299944162870436e-04
6.128999999999999915e+01,4.012744587719468308e-04
6.129999999999999716e+01,4.016971316993730458e-04
6.131000000000000227e+01,4.011321900108927156e-04
6.132000000000000028e+01,3.992734657331956181e-04
6.132999999999999829e+01,3.977301130324607261e-04
6.134000000000000341e+01,3.977319146621731676e-04
6.135000000000000142e+01,3.988252404519097437e-04
6.135999999999999943e+01,4.017823470830438884e-04
6.136999999999999744e+01,4.051041072180447075e-04
6.138000000000000256e+01,4.054663192609342013e-04
6.139000000000000057e+01,4.047489577901250109e-04
6.139999999999999858e+01,4.049624248493755452e-04
6.140999999999999659e+01,4.037561542819990837e-04
6.142000000000000171e+01,4.018777228589670483e-04
6.142999999999999972e+01,4.018783043008051928e-04
6.143999999999999773e+01,4.025932992964532616e-04
6.145000000000000284e+01,4.032842895397459218e-04
6.146000000000000085e+01,4.042673742099116849e-04
6.146999999999999886e+01,4.037230700192415817e-04
6.147999999999999687e+01,4.007658182670636201e-04
6.149000000000000199e+01,3.980704494209993732e-04
6.150000000000000000e+01,3.983287668609941244e-04
6.150999999999999801e+01,3.995164412598329684e-04
6.152000000000000313e+01,3.983891059687581521e-04
6.153000000000000114e+01,3.975747456306228766e-04
6.153999999999999915e+01,3.990325735043542604e-04
6.154999999999999716e+01,3.977165037043410936e-04
6.156000000000000227e+01,3.931187502155070396e-04
6.157000000000000028e+01,3.914910542291980054e-04
6.157999999999999829e+01,3.922816385944010668e-04
6.159000000000000341e+01,3.906972745552576690e-04
6.160000000000000142e+01,3.885022894016473827e-04
6.160999999999999943e+01,3.893839817205901107e-04
6.161999999999999744e+01,3.928476798270173135e-04
6.163000000000000256e+01,3.973174226901735571e-04
6.164000000000000057e+01,4.020871601038584217e-04
6.164999999999999858e+01,4.057690990917542221e-04
6.165999999999999659e+01,4.069019462473310190e-04
6.167000000000000171e+01,4.063227031907803749e-04
6.167999999999999972e+01,4.053681184705778835e-04
6.168999999999999773e+01,4.033438011829953442e-04
6.170000000000000284e+01,4.012544166947382617e-04
6.171000000000000085e+01,4.018093419404940823e-04
6.171999999999999886e+01,4.035537592248263626e-04
6.172999999999999687e+01,4.038544299003918553e-04
6.174000000000000199e+01,4.036850331230333231e-04
6.175000000000000000e+01,4.035873842689333612e-04
6.175999999999999801e+01,4.029039575846937509e-04
6.177000000000000313e+01,4.018146644644235454e-04
