-8.296331418141826268e-06,-4.331339518450629923e-06,2.208846789581003756e-06
-8.413436189189028614e-06,-4.454974472385713662e-06,1.882176271547998297e-06
-8.339461666530155394e-06,-4.031691495587170904e-06,2.697971265103407153e-06
-1.446765941589346840e-05,-1.680832102156439837e-06,2.739731625811533851e-06
-1.216683361736758392e-05,-1.967199461908077384e-06,3.684622490650971821e-06
-1.003950639745217625e-05,-2.894285758835396597e-06,2.536567302212040473e-06
-1.888418454920424435e-05,4.163212419055260067e-06,1.007694766669481005e-05
-8.768350571752401722e-06,-3.417551850639584137e-06,3.181768621643508469e-06
-9.854012221862101857e-06,-2.345959711642284472e-06,3.334252050020345215e-06
-9.073575253110023389e-06,-4.426880037126479199e-06,2.134523489793481442e-06
-1.511730289530549779e-05,2.105926515354558432e-06,6.943470583484757175e-06
-1.740912161314949480e-05,-2.972822627388160221e-06,1.906775229419083033e-06
-3.789043311359147119e-05,6.114191531099002621e-06,1.484348074396370112e-05
-1.741921860677265495e-05,2.136978633574441896e-07,3.216929845917452951e-06
-1.257436558312733746e-05,-5.293877266070541277e-07,4.769716796293406907e-06
-1.100030793925064684e-05,-2.232473511328632223e-06,4.463103091811835318e-06
-1.152711226337564158e-05,-3.025375335715022725e-06,2.337666658204242561e-06
-3.851833984174311148e-05,1.020175850198483633e-05,1.425868256809172672e-05
-9.315152830775675052e-06,-1.054602015121959864e-06,2.232889020323141187e-06
-2.626917285971768837e-05,4.600311844120487899e-06,6.425350512479740381e-06
-1.268626422695610413e-05,-1.739935544839391688e-06,2.604567726757114939e-06
-2.555622192887397720e-05,5.677168581792363424e-07,3.268985493466574289e-06
-6.496920281888363016e-05,8.953117268178087247e-06,1.087434054739043732e-05
-1.008020579422201762e-05,-2.996245095407758274e-06,1.156683419279213578e-06
-1.203073151562045072e-05,-1.320740269269795005e-06,2.766930364109560494e-06
-1.635101559574501519e-05,-2.521493972496160631e-06,2.321558315474247838e-06
-1.413182823881883278e-05,-2.661059885983205656e-06,2.217186922527993245e-06
-1.000822223500191729e-05,-2.405867194935278873e-06,2.425531208492434915e-06
-1.534426397298834934e-05,-1.971521511717894188e-06,1.434475398614326209e-06
-1.060005419324836585e-05,-2.327263595495173674e-06,2.912275442484404708e-06
-1.545259544510500368e-05,-2.558410765562578022e-06,8.477234014073017473e-07
-2.990826607390093778e-05,6.504327854033133554e-06,1.433066348833550761e-05
-4.781180931387952386e-05,4.013545986342227080e-06,4.001726778416455282e-06
-3.125533365876335658e-05,2.224981832760175685e-06,4.297590909254028674e-06
-1.106563949700614269e-05,-1.389373617116611765e-06,3.170520746272679014e-06
-1.025407530590984414e-05,-1.187672555029064821e-06,3.450155791479702979e-06
-9.843778926338086094e-06,-1.385916143188460963e-06,3.575971069322116173e-06
-1.080879232329816996e-05,-2.518182361405105527e-06,2.771553607716054781e-06
-6.147484533986873046e-05,2.843382159524616225e-05,1.907245536038175584e-05
-2.318256750769503855e-05,-2.733592383108933913e-06,7.451270213608787536e-06
-1.031767515885805560e-05,-5.911254088129275812e-06,3.236298575485849477e-06
-3.624989704930250658e-05,-2.834861600848243141e-06,1.521610211591695217e-05
-3.873965154716507990e-05,-3.928065162793598054e-06,2.325775989349621181e-05
-1.698066001866034807e-05,-7.119291018624582606e-06,7.898435810496817579e-06
-1.811558166048205640e-05,-4.728154273950649150e-06,9.667683647122393155e-06
-3.427974428286648687e-05,1.246802543421291828e-06,1.763714888636103823e-05
-1.641430380384744465e-05,-8.915226919860265851e-06,9.471235840706741888e-06
-1.080088328227030126e-05,-6.592698261554158539e-06,4.511799462382438448e-06
-1.134229870648553198e-05,-6.653432764718932299e-06,3.399977467868177595e-06
-2.358062988847643148e-05,-4.544351417702472703e-06,6.535376014219155118e-06
-1.294266423239999314e-05,-8.187070473054835931e-06,2.713289043421736952e-06
-1.727965841725729489e-05,-3.218885010738224204e-06,3.373846764709958466e-06
-1.260377659251045692e-05,-7.390983630184402631e-06,3.831810984308652375e-06
-2.479251329928872671e-05,-3.179539437761777411e-06,1.396063739420422528e-05
-4.009996597538632634e-05,-6.786427509482858429e-06,1.568945587623132122e-05
-2.915957768690846151e-05,-8.708834069116855157e-06,1.933751717582113500e-05
-2.685408387080618164e-05,-6.062711666898919815e-06,6.020794337280940624e-06
-1.438462479268873311e-05,-6.049367202208415295e-06,2.723971879584086226e-06
-1.101574219300334694e-05,-6.429542686097654497e-06,2.581892406764661097e-06
-1.734892219659290408e-05,-4.444606522011946046e-06,4.426814974929990524e-06
-1.048438652676993811e-05,-5.851397849368104139e-06,2.245582758280129963e-06
-4.952215929034944967e-05,6.321611148692789049e-06,2.792859434981006110e-05
-2.912116882946125970e-05,6.109615868133770945e-07,2.876686058219792722e-06
-1.063102480016125529e-05,-3.954072289276478047e-06,2.546028473049715866e-06
-1.246464056421841108e-05,-5.527062947842220468e-06,1.864947658888679236e-06
-1.078890898324498250e-05,-3.855675710705256965e-06,2.247495483843799718e-06
-1.008278965831736594e-04,3.247884140610202879e-05,9.649192994493618273e-06
-6.185381962952189228e-05,2.124539908353360204e-05,7.639376289127582575e-06
-5.220889067293898604e-05,1.807297763450821509e-05,1.246150075509710504e-05
-6.166318055890087485e-05,1.923243715449152874e-05,1.215236842081197352e-05
-5.256086287468609582e-05,1.194445451895716261e-05,9.893940697312060464e-06
-4.849523492810752824e-05,6.753524583490369960e-06,1.095270231600462957e-05
-4.265940656844366516e-05,1.349707365491194728e-05,9.294200983375273457e-06
-3.086838314460710895e-05,4.515017573915294568e-06,6.210221451277124883e-07
-2.969938334820457110e-05,6.631221572789325481e-06,7.134332011024538335e-06
-1.082436159954694972e-05,-4.497943844918995142e-06,2.773175646903214038e-06
-2.197269786705533128e-05,-3.267831621033133928e-06,-1.469762220921772256e-08
-4.635593870378166295e-05,2.411805266858118847e-05,1.295987571474984269e-05
-1.574709151886527752e-05,-2.459511509672680162e-06,1.321739707934420620e-06
-1.091253247604926575e-05,-5.732207823088154153e-06,2.687502350849949651e-06
-1.252349748576394888e-05,-4.064645723555462145e-06,3.254824601523952491e-06
-4.977879944314538046e-05,-1.067379193268644709e-06,2.157875572660326754e-05
-4.345420853278016290e-05,-4.422524438647081010e-06,9.896201227230501076e-06
-1.186859589529318288e-05,-3.617993482714355180e-06,1.643712078215360469e-06
-2.041542125593164724e-05,-2.616873345115556116e-06,5.372943588059759002e-06
-3.900479380588630642e-05,5.258309482605059775e-06,1.940127910561878719e-05
-1.317610554940813060e-05,-4.893526129129764653e-06,3.591355577161122331e-06
-1.266961325094129522e-05,-5.814644650030442536e-06,4.232210676891117076e-07
-7.724964924517029898e-05,1.360611448656533042e-05,1.528595141136949767e-05
-6.409418104388824142e-05,1.725488987743646271e-05,1.665195629891863058e-05
-1.091240857996446115e-05,-3.872991022317088328e-06,3.681493108127945403e-06
-1.003959680230689235e-05,-5.025914940232338606e-06,2.662165615882560470e-06
-1.151115378498347139e-05,-5.331127860316653453e-06,1.308987253043157081e-06
-1.108381224960945243e-05,-5.387420705188325401e-06,5.136914163055176281e-07
-6.880891795998841367e-05,2.030665093101625021e-05,8.380258295393387574e-06
-1.092591981388288155e-05,-6.391417493782578979e-06,3.861183888446593441e-06
-2.326012722239120909e-05,-5.294391001872305387e-06,3.910225688528271014e-06
-2.895387312101419807e-05,-1.787654426746105648e-07,6.456160605654672871e-06
-3.720757857934592366e-05,8.827524305524244092e-06,5.581483413894937446e-06
-1.071216894954911412e-05,-4.667444444509566820e-06,2.863169469067755080e-06
-1.192605201709372923e-05,-3.801377811709362370e-06,2.531016268102172214e-06
-4.136515652355181137e-05,5.033897468964976268e-06,5.786652180272613079e-06
-3.571811734000950717e-05,6.440998016444860262e-06,5.972224813574750270e-06
-5.300207872296964264e-05,1.827100800683670475e-05,1.586979585596707613e-05
-4.222728600568674518e-05,7.111793003805869223e-06,8.519872890605314380e-06
-3.124510964616221582e-05,5.062491606195663195e-07,4.355172839897459865e-06
-9.164783893410043721e-05,3.682076120879010280e-05,1.948441066141274792e-05
-3.427574671351105802e-05,3.327961216533164538e-06,2.518869883095075056e-06
-6.211117599158071296e-05,1.090697962491664267e-05,5.242608932459488483e-06
-7.469768915990098715e-05,1.250245172466019182e-05,1.584942999897443264e-05
-8.162408493363289741e-05,1.606996822216826776e-05,1.796284876589956589e-05
-2.235562973209441427e-05,1.393634116777808195e-07,6.509417654071003991e-06
-2.043490590057529929e-05,-3.991160608915194795e-06,3.797627048463555018e-06
-1.274187031961889769e-05,-5.874303838213716125e-06,2.058387180672286806e-06
-9.746454612141425579e-06,-6.441623691091901323e-06,2.101108148568991845e-06
-1.051602754986240794e-05,-6.085959879700196068e-06,2.731641349916739726e-06
-1.058336827581098024e-05,-4.789276483747508656e-06,2.333725930749368387e-06
-4.908871768908890532e-05,1.000270949218409931e-05,9.242593189895155424e-06
-8.217558518102876109e-05,2.448424139832863159e-05,2.987061733567312081e-05
-3.378126071106130816e-05,-1.359150600031438578e-07,5.509093482335249054e-06
-9.948272794705414432e-06,-5.380891704973532226e-06,3.105800284677165309e-06
-9.974763906893723017e-06,-5.526890571419817660e-06,2.901242237987085682e-06
-1.014762516272649725e-05,-6.757484419603893423e-06,2.997490927679067912e-06
-9.677162117144668969e-06,-7.121597684715184005e-06,3.233893621084742802e-06
-1.829476446797095610e-05,-1.421730168362416215e-06,4.619990253270305079e-06
-9.141483891389717069e-06,-4.939594309530086456e-06,2.348376540116017531e-06
-9.061592015927940824e-06,-5.750049628879161789e-06,3.230411986163455850e-06
-9.907809643200861759e-06,-6.641003261399208639e-06,2.878477525262109422e-06
-1.117442750940819942e-05,-5.176540005503713204e-06,2.852694394116989240e-06
-1.037305213162094370e-05,-6.438808322307613982e-06,3.194944709456075126e-06
-9.581737099708869269e-06,-5.713906251593047110e-06,2.837005612037628309e-06
-9.332062304887857004e-06,-5.442119033545038453e-06,2.715743713169225496e-06
-9.636809984861293178e-06,-6.364765778034640875e-06,3.080895661303013592e-06
-9.988052721680994211e-06,-6.258224565236882638e-06,3.006663390282124566e-06
