# freq, freq_amplitude
1.936666666666666714e+01,1.537108150058145996e-07
1.939999999999999858e+01,6.168095310814752207e-08
1.943333333333333357e+01,8.749154455150749343e-08
1.946666666666666501e+01,5.895925789137301565e-08
1.950000000000000000e+01,9.377340232920211221e-08
1.953333333333333144e+01,9.554567911459883388e-08
1.956666666666666643e+01,8.494715612828201127e-08
1.960000000000000142e+01,2.333259916360457501e-08
1.963333333333333286e+01,1.356366604145537166e-08
1.966666666666666785e+01,5.064703996649769263e-08
1.969999999999999929e+01,2.686402420116943087e-08
1.973333333333333428e+01,4.470231564110383569e-08
1.976666666666666572e+01,7.056212330593989935e-08
1.980000000000000071e+01,1.021523663232863682e-07
1.983333333333333215e+01,4.195116033638112989e-08
1.986666666666666714e+01,5.943167486530479231e-08
1.989999999999999858e+01,5.361966658996641429e-08
1.993333333333333357e+01,5.706684425832986251e-08
1.996666666666666501e+01,1.294035967008309069e-07
2.000000000000000000e+01,1.000770250206024897e-07
2.003333333333333144e+01,5.242386525922150312e-08
2.006666666666666643e+01,5.936271195126099077e-08
2.010000000000000142e+01,2.603530528228203703e-08
2.013333333333333286e+01,5.672510697579429091e-08
2.016666666666666785e+01,8.868471776307245624e-08
2.019999999999999929e+01,1.314893643689030356e-07
2.023333333333333428e+01,7.171654121524618167e-08
2.026666666666666572e+01,4.635578988098571756e-08
2.030000000000000071e+01,2.178480382067957141e-08
2.033333333333333215e+01,4.204001829641661599e-08
2.036666666666666714e+01,1.056460187273996592e-07
2.039999999999999858e+01,8.633910927402705800e-08
2.043333333333333357e+01,3.580962863535453163e-08
2.046666666666666501e+01,2.868125795462155325e-08
2.050000000000000000e+01,3.124195731206592219e-08
2.053333333333333144e+01,9.010616859253244881e-08
2.056666666666666643e+01,3.250042098708888694e-08
2.060000000000000142e+01,6.162476149346984515e-08
2.063333333333333286e+01,4.112669024130113340e-08
2.066666666666666785e+01,6.378649632946868380e-08
2.069999999999999929e+01,1.525469568663450555e-08
2.073333333333333428e+01,1.746032498958515738e-08
2.076666666666666572e+01,4.400435266263883230e-08
2.080000000000000071e+01,5.107917080571387102e-08
2.083333333333333215e+01,7.853389201207242871e-09
2.086666666666666714e+01,4.786059875350782932e-08
2.089999999999999858e+01,7.348301524941341581e-08
2.093333333333333357e+01,9.764586508545336852e-08
2.096666666666666501e+01,6.651265981569136691e-08
2.100000000000000000e+01,4.881836493306089995e-08
2.103333333333333144e+01,4.241815978011049284e-08
2.106666666666666643e+01,7.316205279214187076e-08
2.110000000000000142e+01,3.432179320308261906e-08
2.113333333333333286e+01,3.621217761293533525e-08
2.116666666666666785e+01,6.801476639005245388e-08
2.119999999999999929e+01,7.323427952362901699e-08
2.123333333333333428e+01,1.992944583534378229e-08
2.126666666666666572e+01,9.072798401083639530e-08
2.130000000000000071e+01,3.407180961163939189e-08
2.133333333333333215e+01,4.850877729071863445e-08
2.136666666666666714e+01,4.809651169571245356e-08
2.139999999999999858e+01,4.209735354942355345e-08
2.143333333333333357e+01,8.710749022364345018e-08
2.146666666666666501e+01,3.681536189046374938e-08
2.150000000000000000e+01,2.531241461842635978e-08
2.153333333333333144e+01,3.444693705837814645e-08
2.156666666666666643e+01,4.185098480770155819e-08
2.160000000000000142e+01,7.762319977824313866e-08
2.163333333333333286e+01,1.002194294231762708e-07
2.166666666666666785e+01,3.771874361910126078e-08
2.169999999999999929e+01,1.176803172468265563e-07
2.173333333333333428e+01,3.454318245025646878e-08
2.176666666666666572e+01,2.570512005805101535e-08
2.180000000000000071e+01,2.794742970463165395e-08
2.183333333333333215e+01,3.024286336528339614e-08
2.186666666666666714e+01,5.008338568143533213e-08
2.189999999999999858e+01,7.109919229329541693e-08
2.193333333333333357e+01,1.327123832503710283e-08
2.196666666666666501e+01,6.820899944550439861e-08
2.200000000000000000e+01,2.662397494604356717e-08
2.203333333333333144e+01,7.512596514223615407e-08
2.206666666666666643e+01,3.056694078892501047e-08
2.210000000000000142e+01,8.170303924045429327e-08
2.213333333333333286e+01,8.426482463459019265e-08
2.216666666666666785e+01,4.408739806763383793e-08
2.219999999999999929e+01,4.189308155285146893e-08
2.223333333333333428e+01,4.278418947874580626e-08
2.226666666666666572e+01,9.677724449540428426e-08
2.230000000000000071e+01,7.657877311981933267e-09
2.233333333333333215e+01,4.608080510157701313e-08
2.236666666666666714e+01,4.813686699478138052e-08
2.239999999999999858e+01,1.075710765517971140e-07
2.243333333333333357e+01,4.135891275336250353e-08
2.246666666666666501e+01,3.114121821481582465e-08
2.250000000000000000e+01,6.691845064723356686e-08
2.253333333333333144e+01,7.432329408049067326e-08
2.256666666666666643e+01,2.259083825487582520e-08
2.260000000000000142e+01,3.253960341141273153e-08
2.263333333333333286e+01,2.833320361359614443e-08
2.266666666666666785e+01,3.003039077448530670e-08
2.269999999999999929e+01,4.504639290708474207e-08
2.273333333333333428e+01,3.609909488596161673e-08
2.276666666666666572e+01,8.871142422541040505e-08
2.280000000000000071e+01,5.895189385063568250e-08
2.283333333333333215e+01,5.822520976554476861e-08
2.286666666666666714e+01,3.444205920193691022e-08
2.289999999999999858e+01,3.247312018044560015e-08
2.293333333333333357e+01,2.744073922259001824e-08
2.296666666666666501e+01,1.942806923198772533e-08
2.300000000000000000e+01,6.025992507346334373e-08
2.303333333333333144e+01,5.840704188205259603e-08
2.306666666666666643e+01,1.048207745660871636e-07
2.310000000000000142e+01,5.332314630185519977e-08
2.313333333333333286e+01,3.667279943579318951e-08
2.316666666666666785e+01,4.563567626293732582e-08
2.319999999999999929e+01,6.230280249046678680e-08
2.323333333333333428e+01,4.660688678940251142e-08
2.326666666666666572e+01,7.492687731252017477e-08
2.330000000000000071e+01,2.366852382326630310e-08
2.333333333333333215e+01,3.236997045864307723e-08
2.336666666666666714e+01,1.480372947225182224e-08
2.339999999999999858e+01,7.499474418232098514e-08
2.343333333333333357e+01,3.253583448923256630e-08
2.346666666666666501e+01,1.042811577280437371e-07
2.350000000000000000e+01,1.256163615237635283e-07
2.353333333333333144e+01,5.492627250017063823e-08
2.356666666666666643e+01,1.308140380870590834e-08
2.360000000000000142e+01,2.879527162380159404e-08
2.363333333333333286e+01,5.226453344529629650e-08
2.366666666666666785e+01,7.670393723316931687e-08
2.369999999999999929e+01,3.125041563657194985e-08
2.373333333333333428e+01,8.486200940164009616e-09
2.376666666666666572e+01,4.858552192009857700e-08
2.380000000000000071e+01,4.149920756919984377e-08
2.383333333333333215e+01,1.862840899921871910e-08
2.386666666666666714e+01,4.485280055857323716e-08
2.389999999999999858e+01,4.585225459840440598e-08
2.393333333333333357e+01,6.859655311347852119e-08
2.396666666666666501e+01,4.531013794093688664e-08
2.400000000000000000e+01,5.735284572034850036e-08
2.403333333333333144e+01,1.043994686348819065e-08
2.406666666666666643e+01,5.084976748667586640e-08
2.410000000000000142e+01,6.097572960288902692e-08
2.413333333333333286e+01,4.875927556917242968e-08
2.416666666666666785e+01,3.216860209491027393e-08
2.419999999999999929e+01,3.313291303276605180e-08
2.423333333333333428e+01,2.678103843181767338e-08
2.426666666666666572e+01,3.966902014454585727e-08
2.430000000000000071e+01,5.161827866732896039e-08
2.433333333333333215e+01,4.104771410960952382e-08
2.436666666666666714e+01,5.778407772578613444e-08
2.439999999999999858e+01,7.712511100487242772e-08
2.443333333333333357e+01,4.924422842620382527e-08
2.446666666666666501e+01,1.100575532848358637e-08
2.450000000000000000e+01,7.402813367880986029e-08
2.453333333333333144e+01,5.316908250949104322e-08
2.456666666666666643e+01,3.625019837387880827e-08
2.460000000000000142e+01,8.426266051315614636e-08
2.463333333333333286e+01,1.786126801589127081e-08
2.466666666666666785e+01,1.063877927385600942e-07
2.469999999999999929e+01,2.087585149472946828e-08
2.473333333333333428e+01,4.557823700550929321e-08
2.476666666666666572e+01,4.464472227365815172e-08
2.480000000000000071e+01,9.662053912876204175e-09
2.483333333333333215e+01,6.013172417775406284e-08
2.486666666666666714e+01,6.933416920048010721e-08
2.489999999999999858e+01,4.422614547133552510e-08
2.493333333333333357e+01,5.417572525740174856e-08
2.496666666666666501e+01,1.783272068769386222e-07
2.500000000000000000e+01,8.038600124668028651e-08
2.503333333333333144e+01,4.506546820415495524e-08
2.506666666666666643e+01,1.329216043766798366e-07
2.510000000000000142e+01,1.036352903257278642e-07
2.513333333333333286e+01,5.175778567493021249e-08
2.516666666666666785e+01,1.745585580712736002e-08
2.519999999999999929e+01,7.163273446862602538e-08
2.523333333333333428e+01,5.953185776740712938e-08
2.526666666666666572e+01,2.523337139453251247e-08
2.530000000000000071e+01,4.569795115097341634e-08
2.533333333333333215e+01,2.732302980888467627e-08
2.536666666666666714e+01,2.443592950987028329e-08
2.539999999999999858e+01,3.705660921734643411e-08
2.543333333333333357e+01,3.830275318919137289e-08
2.546666666666666501e+01,2.787638478152649052e-08
2.550000000000000000e+01,8.971864551563808974e-08
2.553333333333333144e+01,6.141726877548764039e-08
2.556666666666666643e+01,1.196220629960304704e-08
2.560000000000000142e+01,5.322594666407203628e-08
2.563333333333333286e+01,6.294477924104535837e-08
2.566666666666666785e+01,3.592096547579688232e-08
2.569999999999999929e+01,3.221647543826213070e-08
2.573333333333333428e+01,2.052004887943310217e-08
2.576666666666666572e+01,3.217989941002422332e-08
2.580000000000000071e+01,2.883991959530062781e-08
2.583333333333333215e+01,1.183561530306975893e-08
2.586666666666666714e+01,6.164263932041283624e-08
2.589999999999999858e+01,5.954873703133622039e-08
2.593333333333333357e+01,1.625547490148089134e-08
2.596666666666666501e+01,1.033086116745868799e-07
2.600000000000000000e+01,1.005233540722866453e-07
2.603333333333333144e+01,5.583820282269213698e-08
2.606666666666666643e+01,5.483297828625896508e-08
2.609999999999999787e+01,1.482859850486446327e-08
2.613333333333333286e+01,8.676052527305325915e-09
2.616666666666666785e+01,7.329373716678373035e-09
2.619999999999999929e+01,5.536745711394631859e-08
2.623333333333333428e+01,4.212626542019608256e-08
2.626666666666666572e+01,4.194828838814635501e-08
2.630000000000000071e+01,3.866321841513569492e-08
2.633333333333333215e+01,3.044315874396311364e-08
2.636666666666666714e+01,4.049921789285669242e-08
2.639999999999999858e+01,5.589102161961840233e-08
2.643333333333333357e+01,4.232069150299243986e-08
2.646666666666666501e+01,5.218643178090456558e-08
2.650000000000000000e+01,2.286479765519127546e-08
2.653333333333333144e+01,1.770280139836612199e-09
2.656666666666666643e+01,2.156867622171979961e-08
2.659999999999999787e+01,3.102284503649087369e-08
2.663333333333333286e+01,5.825939622803263777e-08
2.666666666666666785e+01,8.482779251993264269e-09
2.669999999999999929e+01,8.727735694343887789e-08
2.673333333333333428e+01,3.291285952001729919e-08
2.676666666666666572e+01,5.271905622932147996e-08
2.680000000000000071e+01,3.434041651521242441e-08
2.683333333333333215e+01,8.982235000936926399e-08
2.686666666666666714e+01,5.385060138908573456e-08
2.689999999999999858e+01,6.629932123629253625e-08
2.693333333333333357e+01,3.885422946085877004e-08
2.696666666666666501e+01,6.271215564346228222e-08
2.700000000000000000e+01,2.448664933532927956e-08
2.703333333333333144e+01,5.449470975423199355e-08
2.706666666666666643e+01,2.774755200464734967e-08
2.709999999999999787e+01,1.708584118761572709e-08
2.713333333333333286e+01,7.190761041135740750e-08
2.716666666666666785e+01,7.526832740746349636e-08
2.719999999999999929e+01,3.043049950018875576e-09
2.723333333333333428e+01,5.630016432965800399e-08
2.726666666666666572e+01,8.455163021652487124e-08
2.730000000000000071e+01,6.748371851146241570e-08
2.733333333333333215e+01,3.062793482842298506e-08
2.736666666666666714e+01,5.493520267274310048e-08
2.739999999999999858e+01,2.016516816829403106e-08
2.743333333333333357e+01,4.053031833572168905e-08
2.746666666666666501e+01,4.974803275555039137e-08
2.750000000000000000e+01,3.838561266605613836e-08
2.753333333333333144e+01,2.819828891949072100e-08
2.756666666666666643e+01,3.966801897713738731e-08
2.759999999999999787e+01,4.187085850334865318e-08
2.763333333333333286e+01,8.126869162397439304e-08
2.766666666666666785e+01,4.505415875312765703e-08
2.769999999999999929e+01,1.819937340296991882e-08
2.773333333333333428e+01,5.185662909252143854e-08
2.776666666666666572e+01,4.272161620232383199e-08
2.780000000000000071e+01,3.969346896814761463e-08
2.783333333333333215e+01,3.066600782143112862e-08
2.786666666666666714e+01,3.449592346354094290e-08
2.789999999999999858e+01,6.903566123517250194e-09
2.793333333333333357e+01,1.535717214464556817e-08
2.796666666666666501e+01,1.893895527485629914e-08
2.800000000000000000e+01,2.782499600016665181e-08
2.803333333333333144e+01,6.802229226362657628e-08
2.806666666666666643e+01,3.628266337477917374e-08
2.809999999999999787e+01,1.130254452292114409e-08
2.813333333333333286e+01,2.563969948543113766e-08
2.816666666666666785e+01,6.773772026699797773e-08
2.819999999999999929e+01,6.854020769938438440e-08
2.823333333333333428e+01,3.745120406428536154e-08
2.826666666666666572e+01,3.063053418781655457e-08
2.830000000000000071e+01,1.967641107619630026e-08
2.833333333333333215e+01,7.794613060397915621e-08
2.836666666666666714e+01,4.941620130035192588e-08
2.839999999999999858e+01,4.000096880587040019e-08
2.843333333333333357e+01,3.404702462919488805e-08
2.846666666666666501e+01,4.421281957028778057e-08
2.850000000000000000e+01,2.078010325640634058e-08
2.853333333333333144e+01,8.540075509646692423e-08
2.856666666666666643e+01,3.832238161137100027e-08
2.859999999999999787e+01,2.089045865318843905e-08
2.863333333333333286e+01,2.935963619405409277e-08
2.866666666666666785e+01,3.875895595173543637e-08
2.869999999999999929e+01,2.417130987575038610e-08
2.873333333333333428e+01,3.971806518344562081e-08
2.876666666666666572e+01,6.102099065989207306e-08
2.880000000000000071e+01,5.825408806507243430e-08
2.883333333333333215e+01,7.925216530265662814e-08
2.886666666666666714e+01,8.294992816642132954e-09
2.889999999999999858e+01,6.296797738326321909e-09
2.893333333333333357e+01,3.803797471495341683e-08
2.896666666666666501e+01,2.436676425685623627e-08
2.900000000000000000e+01,2.046506206518702517e-08
2.903333333333333144e+01,5.196485560989929001e-08
2.906666666666666643e+01,4.792734295127096525e-08
2.909999999999999787e+01,1.639015297863818541e-08
2.913333333333333286e+01,4.521903084360896786e-08
2.916666666666666785e+01,2.022503595948398455e-08
2.919999999999999929e+01,6.391788894722322798e-08
2.923333333333333428e+01,3.867735733884318983e-08
2.926666666666666572e+01,8.609253654964390111e-08
2.930000000000000071e+01,3.199144705165343094e-08
2.933333333333333215e+01,1.240200486074752581e-07
2.936666666666666714e+01,4.818982448922108425e-08
2.939999999999999858e+01,3.286423545091012908e-08
2.943333333333333357e+01,2.992867606150824258e-08
2.946666666666666501e+01,3.163486240920046611e-08
2.950000000000000000e+01,3.340930040777080737e-08
2.953333333333333144e+01,6.126697459187627621e-08
2.956666666666666643e+01,2.705753438818758984e-08
2.959999999999999787e+01,5.382251463109768876e-08
2.963333333333333286e+01,1.481418559202708809e-08
2.966666666666666785e+01,6.199159636439347507e-08
2.969999999999999929e+01,8.596275640753858858e-08
2.973333333333333428e+01,2.484888608123440670e-08
2.976666666666666572e+01,4.431492978220826904e-08
2.980000000000000071e+01,3.622465832385818220e-08
2.983333333333333215e+01,1.485074223814518809e-08
2.986666666666666714e+01,4.078043275746204927e-08
2.989999999999999858e+01,2.549331878915487246e-08
2.993333333333333357e+01,5.142797091733474234e-08
2.996666666666666501e+01,2.458659822970029844e-08
3.000000000000000000e+01,5.663509615006268105e-08
3.003333333333333144e+01,2.022696158811683324e-08
3.006666666666666643e+01,1.084701928374194107e-08
3.009999999999999787e+01,3.309150271764341315e-08
3.013333333333333286e+01,4.571047607357476068e-08
3.016666666666666785e+01,3.689688819477593444e-08
3.019999999999999929e+01,3.270867987617148830e-08
3.023333333333333428e+01,4.540394332369639943e-08
3.026666666666666572e+01,2.429871010637330086e-08
3.030000000000000071e+01,5.629958646111129804e-08
3.033333333333333215e+01,2.024195867382854998e-08
3.036666666666666714e+01,6.648590785029085836e-08
3.039999999999999858e+01,2.033245714285696271e-09
3.043333333333333357e+01,5.825582954297115195e-08
3.046666666666666501e+01,7.918722609776967016e-08
3.050000000000000000e+01,1.407208958519295483e-08
3.053333333333333144e+01,4.537451618166519989e-08
3.056666666666666643e+01,1.835739835238429249e-08
3.059999999999999787e+01,8.577253384259311473e-09
3.063333333333333286e+01,5.055282691079299525e-08
3.066666666666666785e+01,3.551731473723755928e-08
3.069999999999999929e+01,1.198318449110588580e-08
3.073333333333333428e+01,1.957492807263933050e-08
3.076666666666666572e+01,5.290160701234533642e-08
3.080000000000000071e+01,2.893048338326839298e-08
3.083333333333333215e+01,3.995151744701645073e-08
3.086666666666666714e+01,3.489075805767356696e-08
3.089999999999999858e+01,5.126202498050083575e-08
3.093333333333333357e+01,4.873231644312825497e-08
3.096666666666666501e+01,3.759253322655183720e-08
3.100000000000000000e+01,2.292685960686957849e-08
3.103333333333333144e+01,4.031782489771838065e-08
3.106666666666666643e+01,3.744111535646638230e-08
3.109999999999999787e+01,6.180877803292002466e-08
3.113333333333333286e+01,3.915562335114350927e-08
3.116666666666666785e+01,3.968142383150519446e-08
3.119999999999999929e+01,2.762841616519639686e-08
3.123333333333333428e+01,2.203774703486773470e-08
3.126666666666666572e+01,9.761326997394618175e-09
3.130000000000000071e+01,2.876426444205196008e-08
3.133333333333333215e+01,1.098755692534127353e-08
3.136666666666666714e+01,3.214088375594194100e-08
3.139999999999999858e+01,3.085725766268431495e-08
3.143333333333333357e+01,1.917041085872118196e-08
3.146666666666666501e+01,2.359389534171050042e-08
3.150000000000000000e+01,7.487671853324540857e-08
3.153333333333333144e+01,5.828804028283621752e-08
3.156666666666666643e+01,8.773115905383795109e-09
3.159999999999999787e+01,5.732726426539653123e-08
3.163333333333333286e+01,3.951518845770307461e-08
3.166666666666666785e+01,4.683373444736696491e-08
3.169999999999999929e+01,4.759713431988843363e-08
3.173333333333333428e+01,2.498296642234032721e-08
3.176666666666666572e+01,2.734571284919190487e-08
3.180000000000000071e+01,3.509606339815004937e-08
3.183333333333333215e+01,6.464974272313127426e-08
3.186666666666666714e+01,5.688033236682531657e-08
3.189999999999999858e+01,6.880943402978100706e-08
3.193333333333333357e+01,1.003711749729514277e-08
3.196666666666666501e+01,2.686711743539512724e-08
3.200000000000000000e+01,3.126055903121608192e-08
3.203333333333333144e+01,3.648422320546654153e-08
3.206666666666666288e+01,4.933830351150589433e-08
3.210000000000000142e+01,5.189589652985598444e-08
3.213333333333333286e+01,3.753430063316714041e-08
3.216666666666666430e+01,3.025066588670959156e-08
3.220000000000000284e+01,1.999938076456820971e-08
3.223333333333333428e+01,2.850939412495220322e-08
3.226666666666666572e+01,3.176955824120381917e-08
3.229999999999999716e+01,1.957373466085792946e-08
3.233333333333333570e+01,7.849909343943332141e-08
3.236666666666666714e+01,2.373613770009934520e-08
3.239999999999999858e+01,1.722536041395540990e-08
3.243333333333333002e+01,5.595250337227930693e-08
3.246666666666666856e+01,4.131665660652217194e-08
3.250000000000000000e+01,4.490708970672455174e-08
3.253333333333333144e+01,2.638611384993492030e-08
3.256666666666666288e+01,2.252978727779145185e-08
3.260000000000000142e+01,1.523035419283398395e-08
3.263333333333333286e+01,5.465041779321626583e-08
3.266666666666666430e+01,2.862373030306881407e-08
3.270000000000000284e+01,1.587552874071296915e-08
3.273333333333333428e+01,1.903769098704166537e-08
3.276666666666666572e+01,8.465289552862052050e-09
3.279999999999999716e+01,3.452629189667305940e-08
3.283333333333333570e+01,1.770617887492619255e-08
3.286666666666666714e+01,2.541011286032967694e-08
3.289999999999999858e+01,1.705213002009916325e-08
3.293333333333333002e+01,3.150912200506998879e-08
3.296666666666666856e+01,4.432236912626886236e-08
3.300000000000000000e+01,6.560058865796315690e-08
3.303333333333333144e+01,8.071696300844869262e-09
3.306666666666666288e+01,1.388970018871980187e-08
3.310000000000000142e+01,2.999095132298033444e-08
3.313333333333333286e+01,1.328948353823435853e-08
3.316666666666666430e+01,1.989610268184394433e-08
3.320000000000000284e+01,3.384046482256043126e-08
3.323333333333333428e+01,1.332175060863755894e-08
3.326666666666666572e+01,4.182698180625028631e-09
3.329999999999999716e+01,3.569713123778150832e-08
3.333333333333333570e+01,3.794189956844720642e-08
3.336666666666666714e+01,4.793951493137463176e-09
3.339999999999999858e+01,2.070575154681565537e-08
3.343333333333333002e+01,1.992813426882268885e-08
3.346666666666666856e+01,1.346578659690014173e-08
3.350000000000000000e+01,1.732941120822132949e-08
3.353333333333333144e+01,1.165342535502120730e-08
3.356666666666666288e+01,2.995171684408470144e-08
3.360000000000000142e+01,1.874272930826280231e-08
3.363333333333333286e+01,2.011086790881827453e-08
3.366666666666666430e+01,3.428694450366867679e-08
3.370000000000000284e+01,2.215288887691442728e-08
3.373333333333333428e+01,4.284078432285334133e-08
3.376666666666666572e+01,2.018523183915200641e-08
3.379999999999999716e+01,1.941391035433399434e-08
3.383333333333333570e+01,9.314387993514926655e-09
3.386666666666666714e+01,2.939719428491790259e-08
3.389999999999999858e+01,2.740551239573638102e-08
3.393333333333333002e+01,3.098539847796127357e-08
3.396666666666666856e+01,2.666985551404261366e-08
3.400000000000000000e+01,1.441729043602432208e-08
3.403333333333333144e+01,2.407231897256539812e-08
3.406666666666666288e+01,2.238315903560316420e-08
3.410000000000000142e+01,1.139145366008364674e-08
3.413333333333333286e+01,2.059266821872026321e-08
3.416666666666666430e+01,2.217199582489051671e-08
3.420000000000000284e+01,7.107799287390278816e-09
3.423333333333333428e+01,5.822999647203745040e-09
3.426666666666666572e+01,1.988987312057837661e-08
3.429999999999999716e+01,1.650079780895118451e-08
3.433333333333333570e+01,1.241557984137532132e-08
3.436666666666666714e+01,1.224375319832526306e-08
3.439999999999999858e+01,1.097475944787502686e-08
3.443333333333333002e+01,2.054974107862786708e-08
3.446666666666666856e+01,9.999445290770277770e-09
3.450000000000000000e+01,1.210257850877122690e-08
3.453333333333333144e+01,9.647231593250108266e-09
3.456666666666666288e+01,4.339539377622092538e-09
3.460000000000000142e+01,2.241313749272428088e-08
3.463333333333333286e+01,1.444610031686671197e-08
3.466666666666666430e+01,2.985793181589942866e-09
3.470000000000000284e+01,1.681337575593491459e-08
3.473333333333333428e+01,7.330349389823581396e-09
3.476666666666666572e+01,7.765856015389478853e-09
3.479999999999999716e+01,1.182749961022702227e-08
3.483333333333333570e+01,1.202470636617432740e-08
3.486666666666666714e+01,2.306179860024161314e-09
3.489999999999999858e+01,1.507569712479261659e-09
3.493333333333333002e+01,3.772419649386722896e-09
3.496666666666666856e+01,6.303170868397878341e-09
3.500000000000000000e+01,3.586848154553689352e-09
3.503333333333333144e+01,1.067444181662818191e-08
3.506666666666666288e+01,2.937313675539982259e-09
3.510000000000000142e+01,7.802357791794930033e-09
3.513333333333333286e+01,1.217877230110523037e-08
3.516666666666666430e+01,1.220751281894930600e-08
3.520000000000000284e+01,9.627972681838736622e-09
3.523333333333333428e+01,7.526263726369724210e-09
3.526666666666666572e+01,5.293237175141361592e-09
3.529999999999999716e+01,4.344604964518014845e-09
3.533333333333333570e+01,5.590330811775599597e-09
3.536666666666666714e+01,4.256990582726764802e-09
3.539999999999999858e+01,7.000847644477973375e-10
3.543333333333333002e+01,5.354731828966933988e-09
3.546666666666666856e+01,3.521758785272037692e-09
3.550000000000000000e+01,9.032524727137322213e-09
3.553333333333333144e+01,8.822699613110380115e-09
3.556666666666666288e+01,5.811577333470108491e-09
3.560000000000000142e+01,4.601968913048348622e-09
3.563333333333333286e+01,4.055323967554280166e-09
3.566666666666666430e+01,4.039968133579188385e-09
3.570000000000000284e+01,3.507778565346647589e-09
3.573333333333333428e+01,4.881163532091358607e-09
3.576666666666666572e+01,2.820115751440433570e-09
3.579999999999999716e+01,2.956575177734485244e-09
3.583333333333333570e+01,1.458493557179477204e-09
3.586666666666666714e+01,1.263500760046829904e-09
3.589999999999999858e+01,3.116028043832166889e-09
3.593333333333333002e+01,5.132200839908674027e-09
3.596666666666666856e+01,2.881114650315442457e-09
3.600000000000000000e+01,1.526419165874220607e-09
3.603333333333333144e+01,2.679778678270610120e-09
3.606666666666666288e+01,3.795683533736217741e-09
3.610000000000000142e+01,1.793669467671131082e-09
3.613333333333333286e+01,1.286894271152080288e-09
3.616666666666666430e+01,1.743170914599790096e-09
3.620000000000000284e+01,3.785979778366752190e-09
3.623333333333333428e+01,3.219486861372881678e-09
3.626666666666666572e+01,7.529710843944453831e-10
3.629999999999999716e+01,3.360503669250047594e-09
3.633333333333333570e+01,7.948535083408263648e-10
3.636666666666666714e+01,3.521555230812833616e-09
3.639999999999999858e+01,3.136468639900408454e-09
3.643333333333333002e+01,2.381552141193258007e-09
3.646666666666666856e+01,6.849818628678883919e-10
3.650000000000000000e+01,2.966757172461594178e-09
3.653333333333333144e+01,2.656306929807068058e-09
3.656666666666666288e+01,2.316888881610438580e-09
3.660000000000000142e+01,1.949802255674511034e-09
3.663333333333333286e+01,2.752585944472204107e-09
3.666666666666666430e+01,1.399740684261837896e-09
3.670000000000000284e+01,1.448337086225045519e-09
3.673333333333333428e+01,1.922475314472741097e-09
3.676666666666666572e+01,2.264479338187175762e-09
3.679999999999999716e+01,2.684237042730597932e-09
3.683333333333333570e+01,1.830866646869241192e-09
3.686666666666666714e+01,1.567037169235390230e-09
3.689999999999999858e+01,1.720009055284307940e-09
3.693333333333333002e+01,2.404482144421500377e-09
3.696666666666666856e+01,1.945318130068899805e-09
3.700000000000000000e+01,1.500935091696757990e-09
3.703333333333333144e+01,1.595276565922552880e-09
3.706666666666666288e+01,1.925287649047698965e-09
3.710000000000000142e+01,1.675077732225939089e-09
3.713333333333333286e+01,1.748933697231864294e-09
3.716666666666666430e+01,2.075628104113922404e-09
3.720000000000000284e+01,2.091489332757356833e-09
3.723333333333333428e+01,1.767941358084685477e-09
3.726666666666666572e+01,1.941261724862781186e-09
3.729999999999999716e+01,2.089168330835163256e-09
3.733333333333333570e+01,1.813588318400213155e-09
3.736666666666666714e+01,1.639764995912256502e-09
3.739999999999999858e+01,1.779054052546588242e-09
3.743333333333333002e+01,1.783506742113572953e-09
3.746666666666666856e+01,1.786994572820592353e-09
3.750000000000000000e+01,1.747967208111814764e-09
3.753333333333333144e+01,1.713508216755737606e-09
3.756666666666666288e+01,1.781093358622231609e-09
3.760000000000000142e+01,1.724271894530996809e-09
3.763333333333333286e+01,1.766467227929036981e-09
3.766666666666666430e+01,1.750900918237004717e-09
3.770000000000000284e+01,1.742951394548743377e-09
3.773333333333333428e+01,1.753160833278091486e-09
3.776666666666666572e+01,1.743728899268357504e-09
3.779999999999999716e+01,1.752324665307990777e-09
3.783333333333333570e+01,1.778201007248883798e-09
3.786666666666666714e+01,1.692321736953592756e-09
3.789999999999999858e+01,1.687925144565087836e-09
3.793333333333333002e+01,1.685923337513383508e-09
3.796666666666666856e+01,1.693355735555686864e-09
3.800000000000000000e+01,1.768816850405591602e-09
3.803333333333333144e+01,1.678034891722354554e-09
3.806666666666666288e+01,1.705155163328690467e-09
3.810000000000000142e+01,1.492424971526761289e-09
3.813333333333333286e+01,1.722541807276395882e-09
3.816666666666666430e+01,1.635843442681569029e-09
3.820000000000000284e+01,1.754230753200540545e-09
3.823333333333333428e+01,1.638438332939951256e-09
3.826666666666666572e+01,1.763234843641492012e-09
3.829999999999999716e+01,1.608502263687202987e-09
3.833333333333333570e+01,1.665651671154536024e-09
3.836666666666666714e+01,1.652505348078597246e-09
3.839999999999999858e+01,1.668064941564309805e-09
3.843333333333333002e+01,1.675298123517974842e-09
3.846666666666666856e+01,1.594634695103725379e-09
3.850000000000000000e+01,1.648268181656046911e-09
3.853333333333333144e+01,1.614401123864130136e-09
3.856666666666666288e+01,1.615778822835892461e-09
3.860000000000000142e+01,1.615300522361763020e-09
3.863333333333333286e+01,1.544022709444809282e-09
3.866666666666666430e+01,1.620739184357959074e-09
3.870000000000000284e+01,1.678565957789898845e-09
3.873333333333333428e+01,1.609170326450727801e-09
