-1.722441196427858107e-05,-5.003818433704661647e-06,3.778915571569393904e-08
-1.516362974598274433e-05,-3.593539902086039163e-06,9.673862330078318544e-07
-1.566188960791596281e-05,-3.197784959230954413e-06,7.943740751179422944e-07
-1.618340984133326548e-05,-5.311164755560750440e-06,-5.008373887388549066e-07
-1.394418723787331174e-05,-3.475031774145602461e-06,7.718585864001833466e-07
-1.402212621628942289e-05,-3.696544947277361982e-06,6.979943928993504823e-07
-1.366850449748316050e-05,-4.636130527539508162e-06,-7.096011042463498275e-07
-1.311133087800486423e-05,-2.410585660989046830e-06,1.777550194496389148e-06
-1.089727416924758651e-05,-4.766794417548915690e-06,-4.103908307755803223e-07
-1.230248752039469024e-05,-2.805176494550442578e-06,3.439693630642174797e-07
-1.165052508318706651e-05,-2.768860905924850109e-06,6.932146987745411613e-07
-1.202345934376097669e-05,-5.103935966948388678e-06,-6.021646246055335094e-07
-1.492782439472951201e-05,-2.232070552655982223e-06,9.060818525319027228e-07
-1.358388710926591351e-05,-3.578500273950639641e-06,2.226559620182759004e-07
-1.468444904136457641e-05,-3.769113561530719934e-06,-8.764846170419022072e-08
-1.365517190901226397e-05,-2.852232807661051705e-06,1.464569619549155533e-06
-1.223735146030067852e-05,-3.411515645090048678e-06,5.937160152275780550e-07
-1.616663560802968335e-05,-5.098592689430861768e-06,-1.097173339474185997e-06
-1.328742828340642699e-05,-3.483932370718396288e-06,-3.326887010366094483e-07
-1.222961454225693241e-05,-2.187007920046457976e-06,1.071355142115704422e-06
-1.457341302303366575e-05,-2.495418949789828458e-06,1.492230675996027554e-07
-1.317519870101699140e-05,-2.646073076997877357e-06,1.214193431435306696e-06
-1.250802868284322130e-05,-6.016317897610571330e-06,-2.408557090050963320e-07
-1.149540424843862864e-05,-4.866806847921476654e-06,-4.495508047221004086e-07
-1.281137642767647609e-05,-4.515110654434480553e-06,-2.279506481598544346e-07
-1.020914549183484432e-05,-3.382528369677491793e-06,2.714685509527387044e-07
-1.000752111245406031e-05,-2.964045940152126811e-06,1.662594630798822135e-06
-1.188085733229056010e-05,-3.295330797511778406e-06,3.119668196128833502e-07
-1.194579939660439271e-05,-3.903133298498694284e-06,1.721972333096883522e-06
-9.321127748490411606e-06,-4.501508396576505425e-06,5.549623467854111823e-08
-1.138843979026037180e-05,-3.822281062724778074e-06,-3.212888546940740029e-07
-1.273810006199491492e-05,-2.301992924719221500e-06,6.642241626030613175e-07
-1.154322722814489087e-05,-5.256742749111985339e-06,-8.786495082525016449e-07
-1.160783325610372130e-05,-3.669925425661290919e-06,1.084157371385056579e-07
-1.243103137123814040e-05,-4.143710632513103180e-06,-5.833385048396591621e-08
