# time, time_amplitude
6.077000000000000313e+01,3.029333322007941843e-04
6.078000000000000114e+01,3.009855533561399681e-04
6.078999999999999915e+01,2.969186584284033985e-04
6.079999999999999716e+01,2.972555243428594545e-04
6.081000000000000227e+01,3.008216838225176524e-04
6.082000000000000028e+01,3.011496526962696577e-04
6.082999999999999829e+01,2.997594284014092102e-04
6.084000000000000341e+01,3.002344430148889054e-04
6.085000000000000142e+01,3.009931940800443496e-04
6.085999999999999943e+01,3.012943334986984572e-04
6.086999999999999744e+01,3.012633078694649667e-04
6.088000000000000256e+01,3.003436319750075979e-04
6.089000000000000057e+01,2.999668835263382804e-04
6.089999999999999858e+01,2.993190065525355714e-04
6.090999999999999659e+01,2.966829502304314391e-04
6.092000000000000171e+01,2.962858878210936878e-04
6.092999999999999972e+01,2.993546060587502712e-04
6.093999999999999773e+01,2.996233886332415829e-04
6.095000000000000284e+01,2.972626706826759688e-04
6.096000000000000085e+01,2.976959575496694404e-04
6.096999999999999886e+01,2.987133597103730715e-04
6.097999999999999687e+01,2.971672792817222426e-04
6.099000000000000199e+01,2.966720901661148578e-04
6.100000000000000000e+01,2.984725434231150849e-04
6.100999999999999801e+01,2.992685188224668627e-04
6.102000000000000313e+01,2.993404870475080545e-04
6.103000000000000114e+01,3.009830951401956905e-04
6.103999999999999915e+01,3.028898865674926302e-04
6.104999999999999716e+01,3.028799331041125164e-04
6.106000000000000227e+01,3.010079938909532619e-04
6.107000000000000028e+01,2.982444260857553551e-04
6.107999999999999829e+01,2.960908951039145924e-04
6.109000000000000341e+01,2.957936688547479868e-04
6.110000000000000142e+01,2.965168906519825907e-04
6.110999999999999943e+01,2.971988800789086577e-04
6.111999999999999744e+01,2.983229662860933571e-04
6.113000000000000256e+01,2.994641626487432062e-04
6.114000000000000057e+01,2.990839556546018491e-04
6.114999999999999858e+01,2.976508008831153579e-04
6.115999999999999659e+01,2.967875953896741571e-04
6.117000000000000171e+01,2.963165795271249380e-04
